run,vision_angle,N,vision_range,Ek_w,Ok_w,Pk_w,Ak_w,Ik_w,speed_mean,speed_sd,gamma,max_density,crossing_mean,crossing_sd,max_peds,max_cars,spawn_rate_car,spawn_rate_pedes,wolf,sheep
103,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11505859375000001,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,9.237045446716122,5.766797132562642
104,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.038193359375,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,5.29764577627976,6.949615246963657
105,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.9669921875,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,8.011131829876064,2.1947024918903146
106,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.5146484375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,9.038635573318306,6.868242254123775
107,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.42890625000000004,0.1291015625,12,4,0.011299804687500001,0.0050810546875,3.6106835999616385,8.45833062247668
108,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.07675781250000001,12,4,0.011299804687500001,0.0050810546875,9.743002195034292,2.359701738724322
109,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,54,4,0.011299804687500001,0.0050810546875,3.086762821679498,2.6292906246699195
110,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,2,0.011299804687500001,0.0050810546875,8.793005484825684,7.058519716342467
111,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.09447558593750001,0.0050810546875,3.132195527389399,3.0957665838230284
112,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0198505859375,2.679085982819797,8.107584985675068
113,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,4.775319705014402,8.9474678594114
114,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.602219417413969,6.212021229985084
115,194.12109375,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.354682403768474,5.322507218627138
116,166.97265625,10,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,6.533433683317758,9.887681227728844
117,166.97265625,17,3.08984375,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,2.30233548999582,4.820079727766715
118,166.97265625,17,3.07421875,1.2998046875,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,7.084221051357616,4.0736775480704015
119,166.97265625,17,3.07421875,0.9267578125,0.26015625,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,3.4845919792715927,2.152624409350233
120,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.33203125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,2.6325851185777713,7.856136879662902
121,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.36640625000000004,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,7.932791102296392,6.0814995373283445
122,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.62578125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.184181426227425,6.744729181314545
123,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14740234375,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,7.108917593485939,9.419771389000044
124,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.037294921875,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,9.089189449467439,6.612649026230124
125,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.9619140625,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,2.6976936861640706,9.260356827688469
126,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.2724609375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,3.628695899513689,8.54844293620637
127,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.81796875,0.1767578125,29,6,0.1939755859375,0.1193505859375,5.459293244189772,8.723103380957525
128,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.22910156250000002,29,6,0.1939755859375,0.1193505859375,7.697624703507915,3.141483991066762
129,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,37,6,0.1939755859375,0.1193505859375,3.378608422289618,9.352493615439595
130,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,8,0.1939755859375,0.1193505859375,6.532749687060618,5.833821411722295
131,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1107998046875,0.1193505859375,9.591825610534297,7.842364094910851
132,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.10458105468750001,3.2067257006670964,9.279235336096264
133,166.97265625,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,6.287502290931283,4.722730606768934
134,194.12109375,17,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,2.07909418495276,9.32319748102544
135,194.12109375,10,3.07421875,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,3.8251237190771317,6.758638146239581
136,194.12109375,10,3.08984375,0.9267578125,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,5.0464303941158875,8.65200611261011
137,194.12109375,10,3.08984375,1.2998046875,0.12421875,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,4.257402203775279,5.7272291078601505
138,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.62578125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,8.606607630197896,8.932417128499438
139,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.73671875,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,4.327467972973924,6.203179627711667
140,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.61953125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,5.994224539022779,4.152502744681972
141,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14505859375000002,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,5.550859833990714,3.7036137330053
142,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.033193359375,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,9.356932685129923,4.310444834946762
143,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.8669921875000001,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,8.619710124028071,8.089623051415863
144,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.0146484375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,5.018678767479905,6.568542039374695
145,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.8289062500000001,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,2.383886289487349,2.053901208202623
146,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.1767578125,37,8,0.1107998046875,0.10458105468750001,8.348469422682573,3.2721796363569187
147,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,29,8,0.1107998046875,0.10458105468750001,2.7504236725054367,3.1020222283962617
148,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,6,0.1107998046875,0.10458105468750001,9.472737905592687,6.985750335503386
149,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1939755859375,0.10458105468750001,3.2015598416310773,2.3807206276860757
150,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.1193505859375,2.5106683137661934,6.064344492469018
151,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,9.051664353661412,8.631017630668055
152,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,4.351903049154954,7.294986331721113
153,131.62109375,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,6.076856556297239,5.37189361479024
154,154.47265625,12,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,5.298106062592345,5.628757133997597
155,154.47265625,10,4.58984375,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,3.069136768746765,3.865756764149629
156,154.47265625,10,2.57421875,1.1748046875,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,5.008421829737244,2.409002209612196
157,154.47265625,10,2.57421875,0.8017578125,0.56015625,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,2.5978350939301533,2.7354572085360376
158,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.43203125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,2.186964057461892,6.295708424817266
159,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.46640625,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,4.126256803665523,9.669251329955319
160,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.12578125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,6.440141857812513,2.894162855574204
161,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12490234375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,2.2228143809825553,2.2661869518133235
162,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.033544921875,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,5.809878994456852,4.857893977990915
163,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.8369140625,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,5.20799823591275,4.894330287820399
164,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,5.3974609375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,3.878697925990119,7.747637108079964
165,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.31796875,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,6.603877295980928,7.606061269732387
166,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.054101562500000006,23,7,0.16910058593750002,0.1442255859375,4.807418074962815,3.2285250758551927
167,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,43,7,0.16910058593750002,0.1442255859375,6.289656452091903,5.115535042070064
168,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,5,0.16910058593750002,0.1442255859375,3.2505401528927687,2.6591595053418153
